category,rating,timestamp,price,platform,location
Clothing,1.7,2024-10-13,450.51,Tablet,North America
Games,3.0,2024-09-19,105.21,Tablet,North America
Clothing,3.1,2024-01-15,429.53,Tablet,Australia
Sports,2.1,2023-08-18,19.45,Smart TV,South America
Electronics,3.9,2023-11-22,338.02,Smart TV,Africa
Beauty,3.0,2023-01-04,478.02,Tablet,Europe
Electronics,3.5,2024-06-04,409.04,Tablet,Europe
Home,3.9,2024-12-10,240.58,Mobile App,Asia
Books,3.6,2023-01-07,256.01,Tablet,Australia
Movies,1.2,2023-05-26,65.91,Web,Australia
Movies,4.0,2023-12-14,492.87,Smart TV,South America
Movies,1.2,2023-02-02,340.74,Smart TV,South America
Electronics,1.4,2024-02-20,461.57,Mobile App,Europe
Sports,1.3,2022-12-27,391.42,Tablet,Asia
Books,4.8,2023-12-31,26.95,Smart TV,Australia
Home,3.0,2024-11-17,433.04,Mobile App,Europe
Sports,2.3,2023-07-14,170.32,Mobile App,Europe
Games,1.9,2023-02-24,315.11,Smart TV,North America
Movies,1.7,2024-08-26,263.57,Web,South America
Beauty,4.7,2022-12-24,254.4,Web,North America
Beauty,4.9,2023-02-20,45.21,Mobile App,Asia
Clothing,1.5,2024-10-24,13.55,Smart TV,South America
Sports,1.8,2024-02-17,167.17,Mobile App,North America
Sports,4.6,2023-08-19,468.73,Smart TV,Australia
Music,3.9,2023-05-15,133.07,Tablet,Australia
Books,1.1,2023-11-16,378.13,Smart TV,Australia
Movies,3.0,2024-02-25,450.82,Tablet,North America
Home,2.9,2024-12-11,416.85,Tablet,Africa
Books,3.5,2023-03-09,194.5,Mobile App,North America
Clothing,2.1,2023-02-22,273.5,Web,Africa
Music,1.9,2023-03-23,335.89,Mobile App,Australia
Music,1.9,2024-01-05,175.81,Mobile App,Africa
Home,3.3,2024-10-14,490.02,Smart TV,Asia
Sports,1.9,2024-08-13,15.02,Mobile App,South America
Movies,3.3,2024-06-14,200.23,Tablet,Europe
Movies,3.7,2023-04-08,494.33,Tablet,North America
Beauty,3.4,2024-05-25,50.7,Mobile App,Australia
Electronics,4.1,2023-08-30,5.48,Web,North America
Music,1.7,2023-06-27,210.51,Mobile App,Europe
Clothing,2.0,2024-02-18,249.3,Tablet,Africa
Movies,4.6,2024-08-29,175.47,Mobile App,Australia
Electronics,2.2,2023-04-07,492.37,Tablet,Australia
Sports,3.5,2023-12-17,168.12,Mobile App,Europe
Sports,4.3,2023-03-25,260.66,Web,South America
Home,2.8,2024-08-22,193.32,Tablet,Australia
Beauty,2.7,2023-05-17,279.41,Smart TV,Europe
Books,2.0,2024-10-16,297.53,Mobile App,Europe
Beauty,1.3,2022-12-31,375.43,Tablet,South America
Beauty,2.7,2023-03-22,98.88,Mobile App,Africa
Sports,1.5,2024-08-09,70.8,Tablet,Africa
Music,3.4,2023-01-20,484.69,Tablet,Africa
Home,2.7,2023-05-02,439.18,Smart TV,South America
Books,1.9,2024-05-06,239.36,Mobile App,Europe
Books,4.3,2024-06-06,468.74,Mobile App,Europe
Sports,1.5,2024-06-09,251.45,Tablet,Africa
Music,4.5,2024-02-05,420.87,Web,Africa
Music,4.6,2024-09-04,155.58,Tablet,South America
Music,2.7,2024-04-11,114.19,Tablet,South America
Music,4.9,2023-07-10,165.24,Smart TV,Asia
Books,4.4,2024-10-11,251.61,Smart TV,Asia
Beauty,5.0,2023-02-01,355.23,Mobile App,Africa
Music,3.4,2023-12-01,453.45,Mobile App,Australia
Games,2.0,2024-01-05,38.93,Web,North America
Games,3.3,2024-02-02,432.88,Smart TV,Australia
Movies,1.0,2024-03-01,425.77,Tablet,Europe
Games,2.7,2024-01-01,449.42,Mobile App,Europe
Music,1.9,2024-03-29,380.31,Web,Africa
Clothing,4.9,2024-03-29,67.07,Mobile App,South America
Games,4.8,2024-02-29,125.81,Smart TV,North America
Clothing,4.4,2024-11-12,137.93,Smart TV,Africa
Clothing,4.2,2023-01-26,406.15,Smart TV,Africa
Home,2.0,2023-05-07,205.25,Mobile App,South America
Music,2.7,2023-01-23,492.47,Web,Asia
Home,3.5,2023-09-28,115.22,Web,South America
Clothing,1.5,2023-03-03,78.48,Tablet,Asia
Games,1.6,2023-01-25,430.42,Web,South America
Electronics,2.4,2024-11-01,140.23,Web,Europe
Games,3.2,2024-12-09,370.27,Smart TV,South America
Movies,2.2,2024-03-09,73.77,Smart TV,North America
Home,3.7,2023-08-27,153.46,Web,Europe
Clothing,1.0,2023-01-05,391.32,Web,North America
Clothing,3.7,2023-09-03,209.14,Tablet,South America
Movies,4.0,2024-01-28,200.47,Web,North America
Music,4.6,2024-03-22,232.86,Mobile App,Europe
Books,4.6,2023-04-22,352.9,Web,North America
Electronics,2.1,2023-10-28,447.91,Tablet,Asia
Beauty,2.4,2023-12-08,477.9,Smart TV,North America
Sports,4.1,2024-10-06,126.21,Mobile App,Asia
Movies,4.2,2024-07-30,263.39,Tablet,North America
Books,4.1,2023-02-16,475.1,Web,Africa
Clothing,1.8,2023-09-10,122.21,Web,Australia
Sports,4.6,2024-10-16,55.56,Web,Europe
Sports,3.9,2023-12-01,438.93,Tablet,Asia
Clothing,2.4,2023-04-21,468.61,Tablet,Africa
Beauty,4.9,2024-08-20,372.43,Tablet,North America
Electronics,2.3,2024-01-19,170.39,Smart TV,Australia
Beauty,3.1,2024-07-17,113.5,Web,South America
Clothing,2.1,2022-12-25,162.83,Mobile App,Europe
Beauty,3.7,2024-09-11,440.77,Mobile App,Asia
Clothing,1.2,2024-07-24,107.05,Tablet,South America
Movies,1.8,2024-03-11,440.67,Smart TV,Europe
Movies,4.0,2024-06-12,486.59,Tablet,Asia
Clothing,4.3,2023-12-05,205.34,Tablet,Asia
Home,4.7,2023-01-22,227.63,Smart TV,South America
Home,4.6,2024-12-22,340.22,Web,North America
Home,1.6,2024-09-11,10.46,Smart TV,Australia
Electronics,1.1,2023-03-02,290.9,Web,Asia
Beauty,4.0,2022-12-24,457.25,Tablet,Asia
Clothing,3.5,2024-01-13,19.94,Tablet,Europe
Electronics,4.7,2024-07-15,63.41,Tablet,North America
Home,2.5,2024-02-13,86.37,Web,South America
Games,2.7,2024-03-15,496.77,Tablet,Asia
Electronics,3.7,2023-08-19,59.0,Mobile App,Europe
Games,1.2,2024-07-31,462.98,Smart TV,Asia
Clothing,2.2,2024-05-12,111.36,Mobile App,South America
Movies,4.3,2023-01-02,476.83,Tablet,Australia
Books,2.3,2023-10-26,197.28,Mobile App,Asia
Games,4.5,2023-02-05,345.66,Mobile App,Africa
Music,1.6,2023-04-27,33.32,Tablet,Europe
Electronics,1.0,2023-12-15,191.07,Smart TV,North America
Electronics,3.0,2023-06-25,360.09,Mobile App,Asia
Sports,1.9,2024-11-18,153.36,Mobile App,North America
Electronics,1.8,2023-04-02,162.99,Web,Australia
Music,2.6,2023-03-13,68.12,Mobile App,Europe
Beauty,1.7,2024-10-24,330.89,Web,Asia
Books,2.3,2024-07-29,395.98,Mobile App,Europe
Books,4.8,2023-03-12,99.93,Smart TV,Australia
Electronics,2.7,2024-02-13,477.65,Web,Africa
Home,1.9,2024-05-30,486.97,Smart TV,South America
Beauty,1.5,2023-12-31,348.77,Tablet,Europe
Electronics,1.0,2024-05-13,190.72,Web,Asia
Beauty,3.8,2023-12-10,484.72,Mobile App,Asia
Books,2.9,2023-11-12,58.28,Web,Europe
Clothing,1.9,2023-12-13,201.46,Smart TV,South America
Movies,1.4,2023-12-27,111.12,Smart TV,North America
Music,1.2,2024-04-26,200.2,Mobile App,Africa
Clothing,5.0,2024-03-23,193.87,Smart TV,Europe
Electronics,1.7,2023-02-21,300.59,Web,Asia
Music,2.6,2023-12-22,85.72,Tablet,Asia
Sports,4.2,2024-09-14,291.63,Web,North America
Electronics,3.9,2023-07-12,117.57,Smart TV,Europe
Books,2.7,2024-11-18,113.54,Mobile App,South America
Movies,2.3,2023-11-06,51.24,Tablet,Australia
Beauty,1.9,2024-03-13,422.47,Tablet,South America
Books,3.2,2023-10-04,376.22,Web,Africa
Beauty,1.1,2024-05-13,115.21,Web,Africa
Sports,4.8,2024-10-11,266.49,Web,South America
Electronics,3.9,2023-07-17,78.09,Tablet,Africa
Sports,1.8,2024-09-25,456.48,Web,Africa
Clothing,1.0,2023-08-07,263.93,Web,Asia
Games,1.8,2024-09-30,149.26,Web,Asia
Home,4.6,2023-11-19,77.54,Tablet,Australia
Beauty,1.4,2024-06-14,358.32,Web,Asia
Home,4.7,2024-03-30,116.35,Mobile App,South America
Beauty,3.6,2023-12-21,29.07,Mobile App,Europe
Music,1.3,2024-12-06,170.85,Smart TV,Asia
Books,4.6,2023-09-02,69.1,Smart TV,North America
Movies,2.4,2024-04-04,262.44,Web,South America
Books,4.0,2024-04-17,237.05,Tablet,Africa
Sports,3.1,2024-10-24,350.81,Tablet,North America
Games,2.6,2024-09-19,215.19,Mobile App,Europe
Music,1.5,2024-05-17,304.1,Smart TV,North America
Sports,1.8,2024-03-07,47.05,Smart TV,South America
Games,4.3,2023-09-08,43.0,Web,Africa
Clothing,3.3,2024-09-10,355.71,Tablet,North America
Electronics,2.2,2024-12-19,287.93,Mobile App,Europe
Beauty,1.3,2024-10-05,397.2,Smart TV,Africa
Sports,1.8,2023-04-15,418.95,Mobile App,Europe
Movies,4.4,2023-05-30,463.88,Smart TV,Asia
Beauty,3.0,2023-11-10,258.17,Tablet,South America
Books,4.7,2024-09-14,243.84,Mobile App,North America
Books,4.1,2024-10-03,463.99,Smart TV,South America
Movies,3.9,2024-05-05,245.91,Smart TV,Australia
Home,2.3,2024-02-02,220.3,Smart TV,South America
Movies,3.7,2024-04-06,36.93,Tablet,Africa
Music,2.7,2023-02-28,424.51,Mobile App,Australia
Games,4.7,2023-04-24,343.46,Web,Asia
Home,3.5,2023-05-29,166.25,Smart TV,Europe
Movies,4.5,2024-08-13,446.83,Mobile App,South America
Music,2.9,2024-01-17,241.11,Tablet,Europe
Home,2.9,2023-04-24,73.52,Tablet,Europe
Music,1.2,2023-10-26,236.1,Mobile App,South America
Games,2.0,2023-01-18,488.28,Smart TV,Asia
Books,1.8,2024-07-27,457.18,Mobile App,Africa
Electronics,2.4,2024-08-30,216.23,Tablet,Africa
Music,1.9,2024-12-07,351.25,Mobile App,Australia
Beauty,4.5,2023-02-18,96.29,Smart TV,Australia
Beauty,4.5,2024-06-08,300.52,Tablet,Europe
Books,3.4,2024-07-11,345.83,Tablet,Europe
Beauty,2.3,2023-12-21,280.52,Web,Asia
Sports,2.7,2023-05-14,376.92,Mobile App,Europe
Electronics,2.8,2024-07-26,160.2,Mobile App,North America
Movies,1.2,2023-10-26,269.68,Smart TV,Asia
Clothing,3.5,2024-06-25,31.08,Web,Africa
Music,3.4,2023-01-27,86.14,Mobile App,Europe
Home,3.1,2023-08-15,228.41,Mobile App,Europe
Home,1.4,2023-03-30,232.87,Smart TV,Asia
Music,4.1,2023-07-29,96.81,Web,Europe
Sports,1.4,2024-08-11,260.03,Mobile App,North America
Games,2.9,2023-10-17,439.47,Smart TV,North America
Books,3.3,2024-09-30,300.51,Mobile App,Australia
Sports,3.2,2023-05-12,179.25,Tablet,North America
Clothing,1.2,2023-08-12,251.9,Mobile App,Asia
Movies,1.9,2024-06-03,103.36,Web,Asia
Sports,1.9,2023-06-23,372.4,Smart TV,North America
Electronics,4.7,2024-10-26,405.72,Web,Europe
Electronics,4.3,2024-06-12,126.49,Smart TV,Australia
Music,1.6,2023-10-09,473.41,Web,North America
Movies,1.2,2024-03-31,469.81,Smart TV,Asia
Clothing,2.3,2023-05-23,36.2,Smart TV,Europe
Books,4.6,2023-02-06,361.8,Web,Australia
Electronics,3.7,2023-01-10,498.23,Web,South America
Music,3.9,2024-03-06,233.6,Smart TV,Asia
Games,1.5,2024-08-19,301.01,Web,Africa
Music,2.9,2023-07-05,348.82,Smart TV,Europe
Books,4.8,2023-09-20,91.23,Smart TV,Asia
Music,3.4,2024-06-25,98.09,Tablet,Europe
Clothing,1.1,2024-07-24,402.69,Web,Asia
Games,1.2,2023-02-12,489.55,Mobile App,Europe
Home,1.7,2023-12-08,210.04,Web,North America
Games,1.9,2023-07-14,55.07,Smart TV,Europe
Music,4.3,2023-03-08,330.49,Smart TV,Europe
Music,1.3,2024-01-13,391.25,Mobile App,Africa
Sports,3.5,2023-02-07,170.79,Mobile App,Europe
Beauty,1.4,2024-02-01,213.75,Mobile App,Africa
Music,4.1,2024-09-17,153.34,Web,Australia
Sports,3.3,2024-05-21,468.74,Tablet,Australia
Music,4.6,2023-02-15,105.87,Smart TV,Asia
Books,2.8,2024-10-13,103.15,Mobile App,Asia
Movies,4.2,2023-09-24,60.52,Mobile App,Africa
Electronics,1.3,2024-02-26,83.19,Tablet,Australia
Sports,3.3,2023-03-30,36.58,Smart TV,North America
Clothing,2.5,2024-05-28,158.22,Mobile App,Australia
Electronics,4.1,2024-06-24,421.62,Smart TV,Australia
Games,4.2,2023-10-06,370.76,Mobile App,Asia
Home,3.9,2023-04-13,276.35,Tablet,Asia
Books,1.7,2024-10-29,210.37,Mobile App,Africa
Home,2.3,2024-07-19,66.94,Web,South America
Home,4.3,2023-07-02,239.53,Web,Australia
Electronics,4.6,2024-09-01,20.64,Web,Europe
Books,3.7,2023-12-14,348.41,Smart TV,North America
Electronics,1.9,2024-07-12,401.43,Smart TV,Asia
Games,2.5,2023-07-28,232.64,Mobile App,South America
Books,1.9,2024-11-11,180.0,Tablet,Europe
Sports,2.6,2024-06-15,16.39,Smart TV,North America
Sports,1.5,2024-06-29,55.45,Tablet,Asia
Electronics,1.4,2024-09-28,217.95,Smart TV,Africa
Home,2.5,2023-09-14,261.01,Tablet,Australia
Games,4.3,2024-09-29,101.24,Mobile App,Africa
Games,1.5,2023-07-12,477.71,Web,South America
Games,4.2,2024-08-21,213.27,Mobile App,Australia
Games,2.2,2024-02-04,109.25,Tablet,Australia
Clothing,3.9,2023-11-23,451.53,Smart TV,South America
Movies,4.5,2023-02-17,167.58,Web,Asia
Books,4.7,2023-03-24,394.06,Smart TV,North America
Sports,2.3,2024-04-15,47.56,Tablet,Australia
Clothing,2.8,2023-08-22,59.47,Tablet,Australia
Home,4.6,2024-06-12,271.26,Smart TV,Europe
Clothing,3.0,2024-01-02,180.27,Mobile App,North America
Games,4.7,2023-10-05,252.2,Smart TV,South America
Electronics,2.3,2024-02-05,30.18,Tablet,South America
Beauty,3.3,2023-09-13,217.24,Tablet,Europe
Music,1.0,2023-08-22,70.4,Smart TV,South America
Electronics,1.8,2023-01-02,211.69,Tablet,Australia
Music,2.0,2024-02-01,355.27,Tablet,Europe
Movies,1.7,2023-11-29,380.31,Tablet,Asia
Books,4.6,2022-12-25,400.85,Mobile App,Africa
Games,3.5,2023-08-12,221.78,Mobile App,Africa
Electronics,4.2,2024-09-20,288.31,Tablet,Europe
Books,4.8,2023-04-18,366.4,Web,Africa
Clothing,2.5,2024-06-10,296.95,Mobile App,North America
Movies,4.7,2023-10-09,458.4,Mobile App,South America
Books,4.1,2023-12-06,174.34,Smart TV,South America
Sports,1.4,2023-09-06,114.51,Smart TV,Asia
Sports,2.6,2024-07-08,123.53,Mobile App,North America
Books,3.5,2022-12-25,327.12,Mobile App,North America
Electronics,4.5,2023-12-08,305.47,Web,North America
Games,2.9,2023-12-27,319.43,Mobile App,Europe
Beauty,2.5,2024-07-17,39.81,Smart TV,Africa
Beauty,3.9,2023-05-28,283.86,Web,Australia
Electronics,1.5,2024-01-01,446.53,Tablet,Australia
Movies,1.1,2024-02-18,361.24,Smart TV,South America
Sports,4.3,2023-10-20,459.4,Web,Europe
Beauty,2.1,2024-08-28,391.14,Smart TV,Africa
Books,4.8,2024-06-28,22.38,Tablet,South America
Books,1.9,2023-11-15,66.86,Mobile App,South America
Movies,3.5,2023-10-22,25.86,Mobile App,Asia
Sports,2.1,2024-03-06,415.81,Web,South America
Beauty,1.6,2024-03-02,490.28,Mobile App,North America
Books,2.2,2023-07-20,123.57,Web,Europe
Movies,3.9,2024-12-05,393.25,Mobile App,South America
Music,1.9,2024-10-02,113.8,Tablet,Africa
Home,4.3,2024-01-06,39.37,Smart TV,Africa
Books,4.7,2023-02-18,185.59,Smart TV,Europe
Home,3.4,2023-03-26,81.15,Tablet,Europe
Music,1.9,2024-09-27,182.51,Smart TV,Australia
Sports,3.7,2023-07-14,405.6,Tablet,North America
Electronics,2.5,2023-04-12,191.41,Mobile App,Asia
Electronics,4.7,2022-12-26,354.62,Web,Asia
Games,2.3,2024-01-19,499.2,Mobile App,Asia
Electronics,3.3,2023-08-13,77.75,Mobile App,North America
Music,4.6,2023-09-23,195.09,Tablet,South America
Games,4.2,2024-10-28,236.81,Web,North America
Home,1.3,2024-06-10,58.0,Tablet,North America
Sports,2.4,2023-11-24,237.48,Smart TV,Europe
Sports,3.9,2022-12-26,363.87,Tablet,South America
Games,3.4,2024-01-31,46.45,Mobile App,North America
Games,2.7,2024-07-21,139.6,Mobile App,Africa
Movies,4.6,2024-01-06,26.13,Web,Australia
Beauty,4.0,2023-12-09,242.98,Smart TV,Europe
Electronics,1.5,2023-10-22,473.07,Mobile App,Europe
Electronics,4.2,2024-08-20,276.72,Smart TV,Africa
Clothing,3.6,2024-01-20,108.17,Web,Asia
Clothing,2.6,2023-06-06,266.82,Web,South America
Games,2.5,2023-02-12,296.24,Mobile App,South America
Electronics,3.4,2023-12-23,433.87,Tablet,Australia
Electronics,1.0,2023-10-26,276.64,Mobile App,Africa
Games,4.9,2023-10-24,52.07,Web,Africa
Music,3.3,2023-12-13,38.56,Tablet,Australia
Electronics,2.8,2023-09-15,100.12,Mobile App,North America
Electronics,2.2,2024-10-26,429.41,Smart TV,Africa
Clothing,2.6,2024-02-14,243.37,Smart TV,North America
Clothing,1.4,2023-03-02,263.52,Mobile App,Europe
Books,4.8,2024-09-20,68.92,Tablet,Europe
Beauty,3.1,2024-01-13,469.61,Smart TV,South America
Movies,3.3,2024-10-05,38.78,Tablet,North America
Games,4.3,2023-10-02,45.33,Tablet,Australia
Electronics,1.8,2024-12-19,328.35,Mobile App,North America
Home,4.9,2023-01-05,59.35,Tablet,Australia
Games,3.2,2024-04-28,13.73,Mobile App,Europe
Clothing,2.9,2023-04-26,248.4,Tablet,Asia
Books,3.0,2024-06-26,189.0,Tablet,Africa
Electronics,3.4,2023-11-12,290.05,Smart TV,Asia
Beauty,3.2,2022-12-26,451.22,Tablet,Asia
Music,1.2,2023-02-10,210.39,Mobile App,South America
Home,2.0,2024-01-21,434.42,Web,Asia
Clothing,2.3,2023-09-12,154.4,Tablet,South America
Home,2.7,2024-09-18,263.72,Tablet,Europe
Home,4.8,2023-01-07,409.55,Smart TV,South America
Home,4.2,2023-04-05,363.0,Mobile App,North America
Games,2.1,2023-12-09,360.25,Tablet,Europe
Music,3.3,2023-03-13,484.32,Web,Asia
Sports,2.4,2024-05-22,385.6,Tablet,Australia
Games,4.6,2023-07-29,470.12,Mobile App,Africa
Movies,4.8,2023-01-13,289.33,Tablet,Africa
Music,1.7,2023-11-05,242.08,Tablet,Asia
Clothing,3.3,2024-04-25,122.4,Tablet,Australia
Electronics,3.2,2023-02-17,436.88,Tablet,Europe
Home,4.1,2023-05-15,430.38,Mobile App,Australia
Electronics,3.1,2024-08-29,123.53,Mobile App,Asia
Home,3.0,2024-07-16,212.37,Web,Europe
Games,4.1,2024-04-27,75.71,Web,Europe
Home,4.6,2023-07-09,444.49,Web,South America
Electronics,4.4,2024-12-14,299.74,Mobile App,Europe
Clothing,2.7,2023-02-24,329.45,Mobile App,North America
Clothing,4.0,2024-11-28,235.16,Tablet,Africa
Movies,2.3,2024-05-09,495.98,Mobile App,Asia
Music,4.3,2024-09-07,50.97,Tablet,North America
Clothing,2.3,2024-12-18,255.3,Mobile App,North America
Clothing,3.8,2023-12-19,239.66,Smart TV,Australia
Music,1.4,2024-03-24,109.19,Mobile App,Asia
Clothing,4.5,2023-03-22,282.73,Tablet,Europe
Home,4.3,2023-07-12,83.75,Mobile App,Australia
Sports,3.8,2023-07-06,271.98,Web,Africa
Music,2.9,2023-02-08,267.87,Smart TV,Asia
Books,1.2,2023-02-24,166.39,Tablet,Australia
Games,1.5,2024-07-20,490.61,Web,Europe
Clothing,2.5,2023-07-18,83.18,Web,Australia
Music,1.2,2023-01-30,352.44,Mobile App,Africa
Sports,1.4,2024-03-28,492.03,Smart TV,South America
Music,1.8,2024-01-30,98.22,Mobile App,Asia
Sports,1.7,2023-07-25,277.27,Web,Europe
Music,3.1,2024-09-17,312.73,Mobile App,South America
Music,2.4,2023-01-31,100.29,Smart TV,Europe
Movies,1.1,2024-05-12,66.32,Web,Asia
Books,4.8,2023-08-29,44.85,Web,Asia
Beauty,2.4,2024-02-23,305.3,Smart TV,North America
Home,4.8,2024-03-31,366.1,Mobile App,Australia
Movies,4.6,2023-09-26,21.92,Smart TV,Australia
Electronics,1.4,2024-07-17,427.91,Tablet,Australia
Clothing,5.0,2024-07-07,151.98,Tablet,Australia
Electronics,4.4,2024-05-25,160.0,Mobile App,Asia
Books,4.4,2023-09-26,352.4,Smart TV,Europe
Home,4.7,2024-12-11,312.77,Mobile App,Asia
Movies,4.4,2023-12-02,195.38,Mobile App,Asia
Home,3.7,2024-06-08,108.12,Mobile App,South America
Movies,4.3,2023-06-18,139.45,Smart TV,South America
Clothing,2.5,2023-01-16,217.23,Smart TV,Asia
Movies,3.8,2024-07-29,228.87,Mobile App,North America
Sports,4.4,2023-10-31,205.97,Mobile App,South America
Books,3.1,2023-02-22,152.19,Web,Europe
Games,3.0,2023-07-13,63.27,Mobile App,Asia
Movies,2.5,2023-12-10,147.52,Web,North America
Sports,2.9,2023-04-28,81.27,Mobile App,South America
Home,3.1,2023-10-01,111.98,Tablet,Europe
Clothing,2.6,2022-12-31,284.96,Mobile App,North America
Beauty,3.8,2022-12-28,50.54,Smart TV,Africa
Home,2.9,2023-12-15,285.15,Smart TV,Asia
Books,2.1,2023-12-08,250.21,Mobile App,Australia
Clothing,2.1,2024-05-25,403.27,Mobile App,Europe
Sports,2.4,2023-08-31,355.52,Smart TV,Australia
Beauty,5.0,2023-06-19,286.62,Tablet,Asia
Books,3.4,2023-01-09,137.61,Mobile App,Africa
Clothing,2.9,2023-04-22,196.84,Tablet,South America
Movies,3.0,2023-03-03,267.7,Smart TV,South America
Clothing,3.2,2023-11-10,26.71,Mobile App,North America
Games,4.1,2024-12-18,44.19,Smart TV,Europe
Beauty,4.3,2023-06-27,114.95,Tablet,South America
Clothing,3.8,2024-12-13,35.85,Web,South America
Movies,2.3,2023-01-31,385.26,Web,North America
Music,1.1,2024-11-15,266.72,Smart TV,Europe
Beauty,1.4,2023-05-09,495.59,Web,Australia
Home,1.8,2024-03-26,19.25,Smart TV,South America
Movies,4.0,2023-03-08,339.49,Web,North America
Games,3.0,2024-10-28,226.31,Mobile App,Asia
Clothing,3.7,2024-02-22,493.06,Smart TV,Africa
Music,1.0,2024-07-01,155.92,Smart TV,Europe
Clothing,3.2,2023-11-15,37.06,Web,Africa
Electronics,3.1,2024-08-09,52.85,Mobile App,South America
Electronics,3.1,2024-07-08,116.74,Smart TV,Asia
Beauty,3.5,2023-03-04,40.17,Web,Africa
Clothing,2.4,2024-07-16,28.89,Smart TV,Europe
Home,4.2,2024-06-27,369.38,Web,Australia
Books,1.9,2023-08-19,225.63,Smart TV,Europe
Beauty,4.0,2024-11-22,282.61,Tablet,South America
Home,2.6,2023-04-02,294.81,Mobile App,Africa
Movies,1.1,2024-06-02,58.31,Smart TV,North America
Home,4.6,2024-07-28,378.7,Smart TV,Europe
Games,2.2,2023-08-21,224.33,Web,North America
Home,3.2,2024-02-06,494.27,Tablet,Europe
Home,3.6,2024-05-23,263.76,Mobile App,Europe
Music,2.7,2024-12-05,92.77,Tablet,South America
Electronics,3.7,2024-07-05,463.77,Web,Europe
Electronics,3.0,2023-11-08,426.53,Web,Europe
Movies,2.3,2024-01-03,120.95,Web,Asia
Beauty,2.0,2023-11-19,364.53,Mobile App,North America
Games,3.2,2024-06-07,432.68,Smart TV,Africa
Movies,1.2,2023-12-12,381.58,Web,Africa
Books,2.8,2023-06-05,455.57,Mobile App,Australia
Books,2.4,2023-05-17,472.05,Smart TV,North America
Movies,5.0,2024-12-10,13.37,Web,Africa
Electronics,2.5,2024-08-22,225.3,Mobile App,South America
Movies,1.3,2023-10-12,416.12,Smart TV,Asia
Music,1.9,2024-03-07,173.62,Mobile App,South America
Beauty,3.3,2023-02-26,442.65,Tablet,Asia
Music,4.9,2024-10-01,333.44,Web,Asia
Books,2.9,2023-01-03,412.43,Mobile App,Africa
Electronics,3.0,2024-10-22,337.36,Smart TV,Asia
Music,1.9,2024-07-08,416.7,Smart TV,Europe
Movies,1.9,2023-10-14,14.15,Tablet,North America
Sports,5.0,2023-08-14,362.0,Mobile App,Asia
Games,1.2,2023-09-25,72.21,Web,South America
Books,2.2,2024-02-14,446.82,Smart TV,North America
Games,4.5,2024-11-10,261.64,Tablet,Asia
Movies,3.3,2023-01-12,405.66,Web,Australia
Sports,2.5,2023-11-11,480.17,Smart TV,Europe
Books,1.3,2024-10-21,69.11,Smart TV,Australia
Books,3.8,2023-10-12,89.86,Mobile App,Africa
Games,1.2,2024-06-06,79.84,Smart TV,Australia
Games,3.7,2024-11-21,250.08,Web,Asia
Books,3.5,2023-06-04,53.75,Web,Australia
Music,2.6,2023-09-08,234.26,Smart TV,Africa
Home,2.8,2024-04-27,425.32,Tablet,Australia
Home,1.7,2024-07-25,389.56,Mobile App,Asia
Clothing,3.4,2023-01-28,445.96,Smart TV,Australia
